time	V(N003,N006)	V(N018,N020)	I(D12)
3.721523027329292e-004	-5.502625e-001	-6.904529e+001	-2.367938e-003
3.721623027329291e-004	-5.421600e-001	-6.787122e+001	-2.368523e-003
3.721723027329290e-004	-5.339966e-001	-6.668347e+001	-2.368988e-003
3.721823027329290e-004	-5.257797e-001	-6.548212e+001	-2.369333e-003
3.721923027329289e-004	-5.175095e-001	-6.426726e+001	-2.369559e-003
3.722023027329289e-004	-5.091782e-001	-6.303894e+001	-2.369667e-003
3.722123027329288e-004	-5.008011e-001	-6.179723e+001	-2.369659e-003
3.722223027329288e-004	-4.923706e-001	-6.054222e+001	-2.369533e-003
3.722323027329287e-004	-4.838791e-001	-5.927399e+001	-2.369292e-003
3.722423027329286e-004	-4.753494e-001	-5.799260e+001	-2.368935e-003
3.722523027329286e-004	-4.667664e-001	-5.669814e+001	-2.368463e-003
3.722623027329285e-004	-4.581223e-001	-5.539073e+001	-2.367876e-003
3.722723027329285e-004	-4.494476e-001	-5.407042e+001	-2.367175e-003
3.722823027329284e-004	-4.407120e-001	-5.273729e+001	-2.366360e-003
3.722923027329283e-004	-4.319382e-001	-5.139146e+001	-2.365432e-003
3.723123027329282e-004	-4.142532e-001	-4.866208e+001	-2.363238e-003
3.723223027329282e-004	-4.053421e-001	-4.727867e+001	-2.361972e-003
3.723423027329280e-004	-3.873978e-001	-4.447504e+001	-2.359104e-003
3.723523027329280e-004	-3.783569e-001	-4.305499e+001	-2.357503e-003
3.723723027329279e-004	-3.601761e-001	-4.017896e+001	-2.353969e-003
3.723823027329278e-004	-3.510284e-001	-3.872319e+001	-2.352036e-003
3.723923027329277e-004	-3.418427e-001	-3.725574e+001	-2.349993e-003
3.724023027329277e-004	-3.326187e-001	-3.577673e+001	-2.347839e-003
3.724123027329276e-004	-3.233490e-001	-3.428624e+001	-2.345576e-003
3.724223027329276e-004	-3.140564e-001	-3.278445e+001	-2.343203e-003
3.724323027329275e-004	-3.047333e-001	-3.127144e+001	-2.340720e-003
3.724423027329274e-004	-2.953873e-001	-2.974734e+001	-2.338129e-003
3.724523027329274e-004	-2.859955e-001	-2.821225e+001	-2.335429e-003
3.724623027329273e-004	-2.765808e-001	-2.666634e+001	-2.332620e-003
3.724723027329273e-004	-2.671356e-001	-2.510971e+001	-2.329703e-003
3.724823027329272e-004	-2.576523e-001	-2.354250e+001	-2.326677e-003
3.724923027329271e-004	-2.481537e-001	-2.196484e+001	-2.323544e-003
3.725023027329271e-004	-2.386246e-001	-2.037686e+001	-2.320302e-003
3.725123027329270e-004	-2.290802e-001	-1.877872e+001	-2.316952e-003
3.725223027329270e-004	-2.195053e-001	-1.717052e+001	-2.313495e-003
3.725323027329269e-004	-2.098999e-001	-1.555241e+001	-2.309934e-003
3.725423027329269e-004	-2.002792e-001	-1.392455e+001	-2.306280e-003
3.725523027329268e-004	-1.906281e-001	-1.228706e+001	-2.302523e-003
3.725623027329267e-004	-1.809769e-001	-1.064009e+001	-2.298659e-003
3.725723027329267e-004	-1.712952e-001	-8.983765e+000	-2.294686e-003
3.725823027329266e-004	-1.615982e-001	-7.318253e+000	-2.290607e-003
3.725923027329266e-004	-1.518860e-001	-5.643707e+000	-2.286422e-003
3.726023027329265e-004	-1.421509e-001	-3.960297e+000	-2.282129e-003
3.726123027329264e-004	-1.324081e-001	-2.268143e+000	-2.277730e-003
3.726223027329264e-004	-1.226501e-001	-5.674286e-001	-2.273226e-003
3.726323027329263e-004	-1.128769e-001	1.141724e+000	-2.268614e-003
3.726423027329263e-004	-1.030960e-001	2.859131e+000	-2.263897e-003
3.726523027329262e-004	-9.329224e-002	4.584610e+000	-2.259074e-003
3.726623027329261e-004	-8.349609e-002	6.318024e+000	-2.254144e-003
3.726723027329261e-004	-7.368469e-002	8.059189e+000	-2.249110e-003
3.726823027329260e-004	-6.386566e-002	9.807953e+000	-2.243970e-003
3.726923027329260e-004	-5.403137e-002	1.156416e+001	-2.238725e-003
3.727023027329259e-004	-4.420471e-002	1.332761e+001	-2.233376e-003
3.727123027329258e-004	-3.437042e-002	1.509814e+001	-2.227921e-003
3.727223027329258e-004	-2.452850e-002	1.687558e+001	-2.222361e-003
3.727323027329257e-004	-1.469421e-002	1.865977e+001	-2.216697e-003
3.727423027329257e-004	-4.844666e-003	2.045050e+001	-2.210929e-003
3.727523027329256e-004	4.997253e-003	2.224762e+001	-2.205055e-003
3.727623027329255e-004	1.483917e-002	2.405093e+001	-2.199077e-003
3.727723027329255e-004	2.467346e-002	2.586024e+001	-2.192996e-003
3.727823027329254e-004	3.451538e-002	2.767541e+001	-2.186811e-003
3.727923027329254e-004	4.434204e-002	2.949622e+001	-2.180523e-003
3.728023027329253e-004	5.417633e-002	3.132248e+001	-2.174130e-003
3.728123027329252e-004	6.399536e-002	3.315402e+001	-2.167634e-003
3.728223027329252e-004	7.380676e-002	3.499064e+001	-2.161034e-003
3.728323027329251e-004	8.361816e-002	3.683215e+001	-2.154332e-003
3.728423027329251e-004	9.341431e-002	3.867836e+001	-2.147527e-003
3.728523027329250e-004	1.032104e-001	4.052910e+001	-2.140619e-003
3.728623027329250e-004	1.129761e-001	4.238412e+001	-2.133609e-003
3.728723027329249e-004	1.227417e-001	4.424327e+001	-2.126496e-003
3.728823027329248e-004	1.324921e-001	4.610634e+001	-2.119280e-003
3.728923027329248e-004	1.422272e-001	4.797311e+001	-2.111963e-003
3.729023027329247e-004	1.519470e-001	4.984340e+001	-2.104543e-003
3.729123027329247e-004	1.616516e-001	5.171703e+001	-2.097022e-003
3.729223027329246e-004	1.713409e-001	5.359375e+001	-2.089399e-003
3.729323027329245e-004	1.810150e-001	5.547337e+001	-2.081674e-003
3.729523027329244e-004	2.002869e-001	5.924055e+001	-2.065921e-003
3.729723027329243e-004	2.194824e-001	6.301687e+001	-2.049764e-003
3.729923027329242e-004	2.385788e-001	6.680067e+001	-2.033204e-003
3.730023027329241e-004	2.480850e-001	6.869485e+001	-2.024774e-003
3.730223027329240e-004	2.670288e-001	7.248667e+001	-2.007614e-003
3.730423027329239e-004	2.858505e-001	7.628171e+001	-1.990053e-003
3.730723027329237e-004	3.138657e-001	8.197650e+001	-1.962968e-003
3.730923027329236e-004	3.323669e-001	8.577192e+001	-1.944417e-003
3.731123027329235e-004	3.507309e-001	8.956445e+001	-1.925473e-003
3.731323027329233e-004	3.689575e-001	9.335226e+001	-1.906137e-003
3.731523027329232e-004	3.870087e-001	9.713358e+001	-1.886409e-003
3.731623027329232e-004	3.959732e-001	9.902122e+001	-1.876400e-003
3.731723027329231e-004	4.048996e-001	1.009066e+002	-1.866293e-003
3.731823027329231e-004	4.137802e-001	1.027894e+002	-1.856089e-003
3.731923027329230e-004	4.226227e-001	1.046695e+002	-1.845789e-003
3.732023027329229e-004	4.314117e-001	1.065465e+002	-1.835393e-003
3.732123027329229e-004	4.401550e-001	1.084204e+002	-1.824901e-003
3.732223027329228e-004	4.488602e-001	1.102908e+002	-1.814313e-003
3.732323027329228e-004	4.575119e-001	1.121575e+002	-1.803629e-003
3.732423027329227e-004	4.661179e-001	1.140204e+002	-1.792850e-003
3.732523027329226e-004	4.746704e-001	1.158791e+002	-1.781975e-003
3.732623027329226e-004	4.831696e-001	1.177334e+002	-1.771005e-003
3.732723027329225e-004	4.916229e-001	1.195831e+002	-1.759941e-003
3.732823027329225e-004	5.000305e-001	1.214281e+002	-1.748782e-003
3.732923027329224e-004	5.083771e-001	1.232679e+002	-1.737529e-003
3.733023027329223e-004	5.166626e-001	1.251024e+002	-1.726181e-003
3.733123027329223e-004	5.249100e-001	1.269314e+002	-1.714740e-003
3.733323027329222e-004	5.412064e-001	1.305719e+002	-1.691577e-003
3.733423027329221e-004	5.492783e-001	1.323830e+002	-1.679856e-003
3.733523027329220e-004	5.572891e-001	1.341875e+002	-1.668041e-003
3.733623027329220e-004	5.652466e-001	1.359854e+002	-1.656134e-003
3.733823027329219e-004	5.809631e-001	1.395601e+002	-1.632044e-003
3.734023027329217e-004	5.964355e-001	1.431052e+002	-1.607585e-003
3.734123027329217e-004	6.040802e-001	1.448661e+002	-1.595218e-003
3.734223027329216e-004	6.116638e-001	1.466189e+002	-1.582761e-003
3.734323027329216e-004	6.191711e-001	1.483634e+002	-1.570212e-003
3.734423027329215e-004	6.266251e-001	1.500993e+002	-1.557573e-003
3.734623027329214e-004	6.413116e-001	1.535445e+002	-1.532024e-003
3.734723027329213e-004	6.485596e-001	1.552533e+002	-1.519114e-003
3.734823027329213e-004	6.557388e-001	1.569526e+002	-1.506115e-003
3.735123027329211e-004	6.768570e-001	1.619913e+002	-1.466583e-003
3.735223027329210e-004	6.837540e-001	1.636503e+002	-1.453228e-003
3.735323027329210e-004	6.905785e-001	1.652987e+002	-1.439785e-003
3.735623027329208e-004	7.106018e-001	1.701776e+002	-1.398929e-003
3.735694455900636e-004	7.152702e-001	1.713243e+002	-1.389085e-003
3.735765884472064e-004	7.199000e-001	1.724649e+002	-1.379197e-003
3.735837313043493e-004	7.244912e-001	1.735992e+002	-1.369266e-003
3.735908741614920e-004	7.290438e-001	1.747274e+002	-1.359290e-003
3.735980170186349e-004	7.335577e-001	1.758493e+002	-1.349269e-003
3.736051598757777e-004	7.380331e-001	1.769651e+002	-1.339205e-003
3.736123027329205e-004	7.424698e-001	1.780747e+002	-1.329097e-003
3.736223027329204e-004	7.486115e-001	1.796169e+002	-1.314872e-003
3.736323027329204e-004	7.546730e-001	1.811462e+002	-1.300562e-003
3.736523027329203e-004	7.665520e-001	1.841650e+002	-1.271687e-003
3.736723027329201e-004	7.781143e-001	1.871295e+002	-1.242473e-003
3.737023027329200e-004	7.948341e-001	1.914704e+002	-1.198023e-003
3.737123027329199e-004	8.002396e-001	1.928882e+002	-1.183040e-003
3.737223027329198e-004	8.055649e-001	1.942911e+002	-1.167974e-003
3.737323027329198e-004	8.108025e-001	1.956789e+002	-1.152825e-003
3.737423027329197e-004	8.159523e-001	1.970514e+002	-1.137594e-003
3.737523027329197e-004	8.210190e-001	1.984088e+002	-1.122281e-003
3.737623027329196e-004	8.259979e-001	1.997499e+002	-1.106886e-003
3.737723027329195e-004	8.308889e-001	2.010747e+002	-1.091411e-003
3.737823027329195e-004	8.356922e-001	2.023832e+002	-1.075855e-003
3.737923027329194e-004	8.404076e-001	2.036754e+002	-1.060218e-003
3.738023027329194e-004	8.450352e-001	2.049513e+002	-1.044500e-003
3.738123027329193e-004	8.495750e-001	2.062110e+002	-1.028701e-003
3.738423027329191e-004	8.626518e-001	2.098852e+002	-9.808281e-004
3.738623027329190e-004	8.709183e-001	2.122469e+002	-9.485177e-004
3.738723027329190e-004	8.749123e-001	2.134008e+002	-9.322449e-004
3.738823027329189e-004	8.788185e-001	2.145365e+002	-9.158939e-004
3.738923027329188e-004	8.826256e-001	2.156537e+002	-8.994652e-004
3.739023027329188e-004	8.863411e-001	2.167523e+002	-8.829590e-004
3.739123027329187e-004	8.899689e-001	2.178321e+002	-8.663755e-004
3.739323027329186e-004	8.969345e-001	2.199344e+002	-8.329783e-004
3.739423027329185e-004	9.002781e-001	2.209566e+002	-8.161650e-004
3.739523027329185e-004	9.035263e-001	2.219592e+002	-7.992759e-004
3.739623027329184e-004	9.066792e-001	2.229421e+002	-7.823110e-004
3.739723027329184e-004	9.097366e-001	2.239050e+002	-7.652706e-004
3.739823027329183e-004	9.127007e-001	2.248478e+002	-7.481550e-004
3.740023027329182e-004	9.183369e-001	2.266723e+002	-7.136998e-004
3.740223027329181e-004	9.235878e-001	2.284141e+002	-6.789474e-004
3.740423027329179e-004	9.284534e-001	2.300720e+002	-6.439003e-004
3.740923027329176e-004	9.389038e-001	2.338400e+002	-5.550075e-004
3.741123027329175e-004	9.424000e-001	2.351932e+002	-5.189461e-004
3.741223027329175e-004	9.440002e-001	2.358361e+002	-5.008084e-004
3.741323027329174e-004	9.455004e-001	2.364564e+002	-4.825998e-004
3.741623027329172e-004	9.494076e-001	2.381799e+002	-4.275508e-004
3.741823027329171e-004	9.515171e-001	2.392128e+002	-3.905016e-004
3.741951598757742e-004	9.526634e-001	2.398280e+002	-3.665361e-004
3.742080170186313e-004	9.536450e-001	2.404031e+002	-3.424578e-004
3.742208741614883e-004	9.544620e-001	2.409382e+002	-3.182667e-004
3.742337313043454e-004	9.551143e-001	2.414332e+002	-2.939627e-004
3.742465884472024e-004	9.556020e-001	2.418882e+002	-2.695460e-004
3.742594455900595e-004	9.559251e-001	2.423031e+002	-2.450164e-004
3.742723027329166e-004	9.560835e-001	2.426780e+002	-2.203739e-004
3.742923027329165e-004	9.560027e-001	2.431777e+002	-1.818237e-004
3.743223027329163e-004	9.551347e-001	2.437361e+002	-1.235043e-004
3.743323027329162e-004	9.546466e-001	2.438699e+002	-1.039366e-004
3.743523027329161e-004	9.533727e-001	2.440551e+002	-6.462884e-005
3.743723027329160e-004	9.517021e-001	2.441089e+002	-2.523765e-005
3.743823027329159e-004	9.507408e-001	2.440661e+002	-1.160134e-005
3.743835527329159e-004	9.506130e-001	2.440498e+002	-4.573516e-006
3.743838652329160e-004	9.505801e-001	2.440425e+002	-2.629395e-006
3.743844902329161e-004	9.505143e-001	2.440142e+002	-1.389708e-006
3.743857402329161e-004	9.503818e-001	2.439211e+002	1.276663e-006
3.743857792954160e-004	9.503775e-001	2.439125e+002	1.486713e-006
3.743858574204160e-004	9.503694e-001	2.438816e+002	2.159031e-006
3.743858769516661e-004	9.503675e-001	2.438693e+002	2.517093e-006
3.743859160141661e-004	9.503627e-001	2.438123e+002	5.717323e-006
3.743859500144869e-004	9.503384e-001	2.404430e+002	2.114191e-004
3.743859822842915e-004	9.502764e-001	2.242683e+002	7.982646e-004
3.743860155033005e-004	9.501934e-001	1.919197e+002	1.590823e-003
3.743860335505037e-004	9.501514e-001	1.723832e+002	1.991629e-003
3.743860338256478e-004	9.501510e-001	1.721510e+002	1.997340e-003
3.743860343759359e-004	9.501500e-001	1.717833e+002	2.008467e-003
3.743860354765123e-004	9.501476e-001	1.710384e+002	2.030449e-003
3.743860376776652e-004	9.501429e-001	1.695185e+002	2.074053e-003
3.743860420799710e-004	9.501338e-001	1.663603e+002	2.159723e-003
3.743860508845826e-004	9.501166e-001	1.595900e+002	2.324407e-003
3.743860684938055e-004	9.500837e-001	1.446519e+002	2.630085e-003
3.743860918465410e-004	9.500446e-001	1.230934e+002	3.002582e-003
3.743860953314049e-004	9.500389e-001	1.196561e+002	3.053499e-003
3.743860962026210e-004	9.500375e-001	1.187826e+002	3.065503e-003
3.743860979450529e-004	9.500351e-001	1.175122e+002	3.089354e-003
3.743860999406194e-004	9.500322e-001	1.170337e+002	3.116637e-003
3.743861018579060e-004	9.500294e-001	1.170275e+002	3.142854e-003
3.743861039923362e-004	9.500260e-001	1.170253e+002	3.172041e-003
3.743861082611967e-004	9.500198e-001	1.170202e+002	3.230412e-003
3.743861146995097e-004	9.500103e-001	1.170157e+002	3.318448e-003
3.743861252137419e-004	9.499946e-001	1.170077e+002	3.462206e-003
3.743861440987345e-004	9.499669e-001	1.169942e+002	3.720391e-003
3.743861790260986e-004	9.499154e-001	1.169674e+002	4.197807e-003
3.743862488808272e-004	9.498124e-001	1.169108e+002	5.152236e-003
3.743863885902843e-004	9.496069e-001	1.167688e+002	7.059092e-003
3.743866680091985e-004	9.491963e-001	1.163729e+002	1.086121e-002
3.743872268470267e-004	9.489756e-001	1.154060e+002	1.247243e-002
3.743874599148088e-004	9.494357e-001	1.151248e+002	7.618211e-003
3.743877070273448e-004	9.500751e-001	1.150358e+002	9.544773e-004
3.743877829422691e-004	9.501433e-001	1.150327e+002	1.897509e-004
3.743878936368647e-004	9.501319e-001	1.150299e+002	1.829161e-004
3.743879755750130e-004	9.501238e-001	1.150278e+002	1.774338e-004
3.743880581833102e-004	9.501147e-001	1.150259e+002	1.720878e-004
3.743881627176749e-004	9.501042e-001	1.150235e+002	1.661500e-004
3.743883216824489e-004	9.500880e-001	1.150201e+002	1.571271e-004
3.743885681290876e-004	9.500623e-001	1.150153e+002	1.452062e-004
3.743889860511737e-004	9.500179e-001	1.150082e+002	1.294025e-004
3.743898218953458e-004	9.499273e-001	1.149967e+002	1.057820e-004
3.743914935836899e-004	9.497423e-001	1.149793e+002	8.062479e-005
3.743948369603783e-004	9.493599e-001	1.149551e+002	5.455792e-005
3.744015237137552e-004	9.485550e-001	1.149192e+002	3.856058e-005
3.744115237137552e-004	9.472761e-001	1.148722e+002	3.304379e-005
3.744215237137551e-004	9.459057e-001	1.148228e+002	3.740058e-005
3.744315237137550e-004	9.444370e-001	1.147663e+002	4.499027e-005
3.744415237137550e-004	9.428692e-001	1.147001e+002	5.458511e-005
3.744515237137549e-004	9.412031e-001	1.146230e+002	6.476196e-005
3.744615237137549e-004	9.394407e-001	1.145346e+002	7.430915e-005
3.744715237137548e-004	9.375801e-001	1.144345e+002	8.362066e-005
3.744815237137547e-004	9.356213e-001	1.143224e+002	9.340959e-005
3.744915237137547e-004	9.335651e-001	1.141981e+002	1.033876e-004
3.745115237137546e-004	9.291630e-001	1.139120e+002	1.234937e-004
3.745315237137544e-004	9.243736e-001	1.135753e+002	1.438517e-004
3.745415237137544e-004	9.218349e-001	1.133876e+002	1.541241e-004
3.745615237137543e-004	9.164658e-001	1.129730e+002	1.748473e-004
3.745715237137542e-004	9.136410e-001	1.127460e+002	1.852966e-004
3.745815237137541e-004	9.107189e-001	1.125058e+002	1.958076e-004
3.745915237137541e-004	9.077015e-001	1.122521e+002	2.063740e-004
3.746015237137540e-004	9.045887e-001	1.119851e+002	2.170011e-004
3.746115237137540e-004	9.013824e-001	1.117045e+002	2.276824e-004
3.746315237137538e-004	8.946877e-001	1.111027e+002	2.492156e-004
3.746515237137537e-004	8.876209e-001	1.104462e+002	2.709702e-004
3.746615237137537e-004	8.839493e-001	1.100973e+002	2.819301e-004
3.746715237137536e-004	8.801842e-001	1.097345e+002	2.929409e-004
3.746815237137535e-004	8.763256e-001	1.093578e+002	3.040074e-004
3.746915237137535e-004	8.723793e-001	1.089672e+002	3.151232e-004
3.747015237137534e-004	8.683395e-001	1.085626e+002	3.262932e-004
3.747115237137534e-004	8.642082e-001	1.081439e+002	3.375117e-004
3.747215237137533e-004	8.599854e-001	1.077112e+002	3.487830e-004
3.747315237137533e-004	8.556709e-001	1.072643e+002	3.601018e-004
3.747415237137532e-004	8.512726e-001	1.068032e+002	3.714722e-004
3.747615237137531e-004	8.422050e-001	1.058385e+002	3.943549e-004
3.747715237137530e-004	8.375397e-001	1.053348e+002	4.058662e-004
3.747815237137530e-004	8.327866e-001	1.048167e+002	4.174264e-004
3.747915237137529e-004	8.279457e-001	1.042844e+002	4.290305e-004
3.748015237137528e-004	8.230171e-001	1.037377e+002	4.406820e-004
3.748115237137528e-004	8.180046e-001	1.031765e+002	4.523761e-004
3.748215237137527e-004	8.129044e-001	1.026011e+002	4.641163e-004
3.748415237137526e-004	8.024521e-001	1.014068e+002	4.877241e-004
3.748515237137525e-004	7.970963e-001	1.007879e+002	4.995903e-004
3.748615237137525e-004	7.916641e-001	1.001546e+002	5.115003e-004
3.748715237137524e-004	7.861443e-001	9.950685e+001	5.234487e-004
3.748815237137524e-004	7.805405e-001	9.884459e+001	5.354392e-004
3.748915237137523e-004	7.748566e-001	9.816780e+001	5.474673e-004
3.749015237137522e-004	7.690964e-001	9.747651e+001	5.595364e-004
3.749115237137522e-004	7.632484e-001	9.677071e+001	5.716418e-004
3.749215237137521e-004	7.573204e-001	9.605037e+001	5.837862e-004
3.749315237137521e-004	7.513199e-001	9.531551e+001	5.959655e-004
3.749415237137520e-004	7.452316e-001	9.456615e+001	6.081827e-004
3.749515237137519e-004	7.390747e-001	9.380227e+001	6.204341e-004
3.749615237137519e-004	7.328339e-001	9.302386e+001	6.327220e-004
3.749815237137518e-004	7.201271e-001	9.142359e+001	6.573971e-004
3.750015237137516e-004	7.071190e-001	8.976539e+001	6.822038e-004
3.750115237137516e-004	7.005005e-001	8.891461e+001	6.946361e-004
3.750215237137515e-004	6.938095e-001	8.804939e+001	7.071159e-004
3.750315237137515e-004	6.870461e-001	8.716976e+001	7.196282e-004
3.750415237137514e-004	6.802139e-001	8.627574e+001	7.321688e-004
3.750615237137513e-004	6.663284e-001	8.444463e+001	7.573368e-004
3.750715237137512e-004	6.592789e-001	8.350760e+001	7.699805e-004
3.750815237137512e-004	6.521683e-001	8.255628e+001	7.826339e-004
3.750915237137511e-004	6.449814e-001	8.159073e+001	7.952916e-004
3.751115237137510e-004	6.304092e-001	7.961699e+001	8.207212e-004
3.751215237137509e-004	6.230202e-001	7.860889e+001	8.334728e-004
3.751315237137509e-004	6.155777e-001	7.758669e+001	8.462477e-004
3.751515237137508e-004	6.004791e-001	7.550021e+001	8.718823e-004
3.751615237137507e-004	5.928421e-001	7.443600e+001	8.847243e-004
3.751715237137506e-004	5.851288e-001	7.335786e+001	8.975831e-004
3.751815237137506e-004	5.773697e-001	7.226588e+001	9.104650e-004
3.751915237137505e-004	5.695419e-001	7.116010e+001	9.233631e-004
3.752015237137505e-004	5.616531e-001	7.004056e+001	9.362816e-004
3.752115237137504e-004	5.537033e-001	6.890733e+001	9.492153e-004
3.752215237137503e-004	5.457001e-001	6.776047e+001	9.621687e-004
3.752315237137503e-004	5.376434e-001	6.660005e+001	9.751361e-004
3.752415237137502e-004	5.295334e-001	6.542612e+001	9.881200e-004
3.752515237137502e-004	5.213547e-001	6.423874e+001	1.001099e-003
3.752715237137500e-004	5.048370e-001	6.182397e+001	1.027137e-003
3.752915237137499e-004	4.881210e-001	5.935631e+001	1.053226e-003
3.753015237137499e-004	4.796906e-001	5.810283e+001	1.066287e-003
3.753115237137498e-004	4.711990e-001	5.683635e+001	1.079359e-003
3.753215237137497e-004	4.626617e-001	5.555696e+001	1.092441e-003
3.753315237137497e-004	4.540710e-001	5.426474e+001	1.105551e-003
3.753415237137496e-004	4.454346e-001	5.295978e+001	1.118653e-003
3.753515237137496e-004	4.367599e-001	5.164218e+001	1.131759e-003
3.753615237137495e-004	4.280319e-001	5.031201e+001	1.144874e-003
3.753715237137495e-004	4.192505e-001	4.896935e+001	1.157994e-003
3.753815237137494e-004	4.104385e-001	4.761430e+001	1.171120e-003
3.753915237137493e-004	4.015808e-001	4.624701e+001	1.184230e-003
3.754015237137493e-004	3.926773e-001	4.486749e+001	1.197363e-003
3.754115237137492e-004	3.837433e-001	4.347592e+001	1.210521e-003
3.754215237137492e-004	3.747635e-001	4.207237e+001	1.223662e-003
3.754315237137491e-004	3.657379e-001	4.065692e+001	1.236803e-003
3.754415237137490e-004	3.566742e-001	3.922971e+001	1.249946e-003
3.754515237137490e-004	3.475800e-001	3.779085e+001	1.263069e-003
3.754615237137489e-004	3.384476e-001	3.634041e+001	1.276211e-003
3.754715237137489e-004	3.292770e-001	3.487856e+001	1.289373e-003
3.754815237137488e-004	3.200684e-001	3.340536e+001	1.302514e-003
3.754915237137487e-004	3.108368e-001	3.192096e+001	1.315652e-003
3.755115237137486e-004	2.922592e-001	2.891902e+001	1.341897e-003
3.755215237137486e-004	2.829361e-001	2.740172e+001	1.355021e-003
3.755515237137484e-004	2.547531e-001	2.278600e+001	1.394385e-003
3.755615237137483e-004	2.453156e-001	2.122656e+001	1.407485e-003
3.755715237137483e-004	2.358398e-001	1.965695e+001	1.420555e-003
3.755815237137482e-004	2.263489e-001	1.807726e+001	1.433635e-003
3.755915237137481e-004	2.168274e-001	1.648763e+001	1.446729e-003
3.756015237137481e-004	2.072830e-001	1.488820e+001	1.459792e-003
3.756115237137480e-004	1.977234e-001	1.327911e+001	1.472842e-003
3.756215237137480e-004	1.881409e-001	1.166054e+001	1.485880e-003
3.756515237137478e-004	1.592789e-001	6.749130e+000	1.524893e-003
3.756615237137477e-004	1.496201e-001	5.093948e+000	1.537874e-003
3.756715237137477e-004	1.399460e-001	3.429993e+000	1.550861e-003
3.756815237137476e-004	1.302567e-001	1.757416e+000	1.563813e-003
3.757015237137475e-004	1.108398e-001	-1.612991e+000	1.589658e-003
3.757115237137474e-004	1.011276e-001	-3.310486e+000	1.602553e-003
3.757315237137473e-004	8.164978e-002	-6.729324e+000	1.628262e-003
3.757415237137473e-004	7.189178e-002	-8.450333e+000	1.641094e-003
3.757515237137472e-004	6.213379e-002	-1.017883e+001	1.653929e-003
3.757615237137471e-004	5.236816e-002	-1.191467e+001	1.666719e-003
3.757715237137471e-004	4.260254e-002	-1.365768e+001	1.679459e-003
3.757815237137470e-004	3.282166e-002	-1.540767e+001	1.692169e-003
3.757915237137470e-004	2.304840e-002	-1.716447e+001	1.704869e-003
3.758015237137469e-004	1.326752e-002	-1.892792e+001	1.717559e-003
3.758215237137468e-004	-6.294250e-003	-2.247398e+001	1.742850e-003
3.758415237137467e-004	-2.585602e-002	-2.604449e+001	1.768006e-003
3.758515237137466e-004	-3.562927e-002	-2.783844e+001	1.780539e-003
3.758715237137465e-004	-5.516815e-002	-3.144284e+001	1.805514e-003
3.758815237137464e-004	-6.492615e-002	-3.325293e+001	1.817951e-003
3.759115237137462e-004	-9.415436e-002	-3.871244e+001	1.855040e-003
3.759215237137462e-004	-1.038818e-001	-4.054140e+001	1.867338e-003
3.759315237137461e-004	-1.136017e-001	-4.237458e+001	1.879604e-003
3.759415237137461e-004	-1.232986e-001	-4.421182e+001	1.891830e-003
3.759815237137458e-004	-1.619644e-001	-5.159730e+001	1.940351e-003
3.760015237137457e-004	-1.811981e-001	-5.530917e+001	1.964393e-003
3.760215237137456e-004	-2.003479e-001	-5.903164e+001	1.988210e-003
3.760415237137455e-004	-2.194214e-001	-6.276306e+001	2.011901e-003
3.760615237137454e-004	-2.383957e-001	-6.650178e+001	2.035380e-003
3.760815237137452e-004	-2.572708e-001	-7.024612e+001	2.058665e-003
3.760900951423166e-004	-2.653242e-001	-7.185248e+001	2.068586e-003
3.760986665708880e-004	-2.733558e-001	-7.345910e+001	2.078467e-003
3.761072379994594e-004	-2.813655e-001	-7.506596e+001	2.088310e-003
3.761158094280307e-004	-2.893535e-001	-7.667307e+001	2.098114e-003
3.761243808566021e-004	-2.973197e-001	-7.828044e+001	2.107880e-003
3.761329522851735e-004	-3.052641e-001	-7.988805e+001	2.117606e-003
3.761415237137449e-004	-3.131866e-001	-8.149592e+001	2.127294e-003
3.761615237137448e-004	-3.315659e-001	-8.524570e+001	2.149706e-003
3.761815237137446e-004	-3.498154e-001	-8.899251e+001	2.171918e-003
3.762015237137445e-004	-3.678970e-001	-9.273456e+001	2.193892e-003
3.762215237137444e-004	-3.858414e-001	-9.647010e+001	2.215650e-003
3.762415237137443e-004	-4.036102e-001	-1.001973e+002	2.237095e-003
3.762515237137442e-004	-4.124374e-001	-1.020573e+002	2.247766e-003
3.762615237137442e-004	-4.212112e-001	-1.039145e+002	2.258338e-003
3.762715237137441e-004	-4.299469e-001	-1.057687e+002	2.268845e-003
3.762815237137440e-004	-4.386368e-001	-1.076197e+002	2.279281e-003
3.762915237137440e-004	-4.472809e-001	-1.094673e+002	2.289649e-003
3.763015237137439e-004	-4.558716e-001	-1.113112e+002	2.299945e-003
3.763115237137439e-004	-4.644165e-001	-1.131513e+002	2.310169e-003
3.763215237137438e-004	-4.729080e-001	-1.149872e+002	2.320319e-003
3.763315237137437e-004	-4.813538e-001	-1.168188e+002	2.330397e-003
3.763415237137437e-004	-4.897461e-001	-1.186458e+002	2.340396e-003
3.763515237137436e-004	-4.980927e-001	-1.204680e+002	2.350322e-003
3.763615237137436e-004	-5.063782e-001	-1.222852e+002	2.360167e-003
3.763715237137435e-004	-5.146179e-001	-1.240971e+002	2.369934e-003
3.763815237137435e-004	-5.227890e-001	-1.259036e+002	2.379619e-003
3.763915237137434e-004	-5.309143e-001	-1.277043e+002	2.389225e-003
