time	V(N003,N006)	-I(Ls1)
9.766826102843669e-005	7.193899e+001	4.546539e-001
9.766858413567644e-005	7.193874e+001	4.571246e-001
9.766904740031359e-005	7.193838e+001	4.606671e-001
9.766946583829295e-005	7.193805e+001	4.638655e-001
9.766983517422458e-005	7.193776e+001	4.666949e-001
9.767012972720706e-005	7.193753e+001	4.689537e-001
9.767050383504574e-005	7.193723e+001	4.718207e-001
9.767094619054584e-005	7.193688e+001	4.752119e-001
9.767132637955524e-005	7.193657e+001	4.781222e-001
9.767175544805342e-005	7.193622e+001	4.814049e-001
9.767219647816884e-005	7.193586e+001	4.847849e-001
9.767252875104928e-005	7.193559e+001	4.873325e-001
9.767287144787115e-005	7.193531e+001	4.899632e-001
9.767325500221417e-005	7.193499e+001	4.929089e-001
9.767372957245318e-005	7.193460e+001	4.965470e-001
9.767416222209195e-005	7.193423e+001	4.998631e-001
9.767460286241587e-005	7.193386e+001	5.032416e-001
9.767502340532865e-005	7.193351e+001	5.064685e-001
9.767533693577440e-005	7.193324e+001	5.088794e-001
9.767573425406594e-005	7.193291e+001	5.119337e-001
9.767619108022596e-005	7.193252e+001	5.154417e-001
9.767662205068450e-005	7.193214e+001	5.187500e-001
9.767708095327296e-005	7.193175e+001	5.222713e-001
9.767761835937586e-005	7.193128e+001	5.264016e-001
9.767794845214517e-005	7.193100e+001	5.289415e-001
9.767836933602002e-005	7.193063e+001	5.321794e-001
9.767883595663478e-005	7.193022e+001	5.357689e-001
9.767924163583074e-005	7.192986e+001	5.388858e-001
9.767971648240383e-005	7.192944e+001	5.425340e-001
9.768022815415675e-005	7.192898e+001	5.464719e-001
9.768057938956145e-005	7.192867e+001	5.491767e-001
9.768100546215098e-005	7.192829e+001	5.524600e-001
9.768147826193750e-005	7.192786e+001	5.561010e-001
9.768187734124161e-005	7.192750e+001	5.591701e-001
9.768233603446889e-005	7.192709e+001	5.627002e-001
9.768283403860205e-005	7.192664e+001	5.665358e-001
9.768318954123155e-005	7.192631e+001	5.692775e-001
9.768362812695658e-005	7.192591e+001	5.726628e-001
9.768406315650456e-005	7.192551e+001	5.760156e-001
9.768444908565734e-005	7.192515e+001	5.789884e-001
9.768491169292386e-005	7.192473e+001	5.825530e-001
9.768546708297421e-005	7.192421e+001	5.868353e-001
9.768581381904679e-005	7.192389e+001	5.895137e-001
9.768626088500136e-005	7.192347e+001	5.929672e-001
9.768670092595968e-005	7.192306e+001	5.963633e-001
9.768711690267607e-005	7.192267e+001	5.995724e-001
9.768759216332223e-005	7.192222e+001	6.032379e-001
9.768815609093170e-005	7.192169e+001	6.075939e-001
9.768851439053458e-005	7.192135e+001	6.103646e-001
9.768894223907308e-005	7.192094e+001	6.136723e-001
9.768942509230248e-005	7.192048e+001	6.174043e-001
9.768985960114675e-005	7.192007e+001	6.207591e-001
9.769033354732203e-005	7.191961e+001	6.244196e-001
9.769073883135210e-005	7.191922e+001	6.275548e-001
9.769108232639745e-005	7.191889e+001	6.302134e-001
9.769149920902938e-005	7.191849e+001	6.334413e-001
9.769205253486461e-005	7.191795e+001	6.377229e-001
9.769249528624206e-005	7.191752e+001	6.411454e-001
9.769297158089638e-005	7.191706e+001	6.448299e-001
9.769337505939287e-005	7.191667e+001	6.479535e-001
9.769372278367670e-005	7.191633e+001	6.506487e-001
9.769415064311317e-005	7.191591e+001	6.539668e-001
9.769466964786922e-005	7.191540e+001	6.579863e-001
9.769511963884751e-005	7.191495e+001	6.614699e-001
9.769559158790591e-005	7.191449e+001	6.651245e-001
9.769600565454149e-005	7.191408e+001	6.683339e-001
9.769633939372079e-005	7.191375e+001	6.709250e-001
9.769676147524525e-005	7.191333e+001	6.742014e-001
9.769723903374538e-005	7.191286e+001	6.779048e-001
9.769769069592612e-005	7.191241e+001	6.814060e-001
9.769817023775793e-005	7.191193e+001	6.851227e-001
9.769862354182366e-005	7.191148e+001	6.886418e-001
9.769896657404152e-005	7.191113e+001	6.913076e-001
9.769939137148679e-005	7.191071e+001	6.946078e-001
9.769987265293529e-005	7.191022e+001	6.983458e-001
9.770030867592579e-005	7.190978e+001	7.017288e-001
9.770079466686621e-005	7.190929e+001	7.055005e-001
9.770123523479600e-005	7.190885e+001	7.089249e-001
9.770159688568753e-005	7.190848e+001	7.117377e-001
9.770203026603758e-005	7.190804e+001	7.151097e-001
9.770252330414163e-005	7.190754e+001	7.189429e-001
9.770295088227230e-005	7.190711e+001	7.222639e-001
9.770343122919990e-005	7.190662e+001	7.259976e-001
9.770384012653039e-005	7.190620e+001	7.291782e-001
9.770419761397997e-005	7.190584e+001	7.319623e-001
9.770463812146593e-005	7.190539e+001	7.353945e-001
9.770518561530309e-005	7.190482e+001	7.396550e-001
9.770568977342502e-005	7.190430e+001	7.435769e-001
9.770616386507269e-005	7.190381e+001	7.472660e-001
9.770653397260043e-005	7.190343e+001	7.501490e-001
9.770687751763422e-005	7.190308e+001	7.528292e-001
9.770729788124597e-005	7.190265e+001	7.561073e-001
9.770771034770844e-005	7.190222e+001	7.593211e-001
9.770814371330098e-005	7.190177e+001	7.626964e-001
9.770862613220810e-005	7.190127e+001	7.664534e-001
9.770909001331871e-005	7.190079e+001	7.700714e-001
9.770944654770210e-005	7.190042e+001	7.728550e-001
9.770988770260941e-005	7.189996e+001	7.762986e-001
9.771038029645122e-005	7.189944e+001	7.801422e-001
9.771082855265702e-005	7.189898e+001	7.836367e-001
9.771132550646130e-005	7.189846e+001	7.875123e-001
9.771174029028881e-005	7.189802e+001	7.907516e-001
9.771211070766983e-005	7.189764e+001	7.936463e-001
9.771255015377390e-005	7.189717e+001	7.970816e-001
9.771300010548477e-005	7.189670e+001	8.005960e-001
9.771342266228487e-005	7.189626e+001	8.038935e-001
9.771390721520870e-005	7.189575e+001	8.076774e-001
9.771431525355812e-005	7.189532e+001	8.108665e-001
9.771468181150227e-005	7.189493e+001	8.137345e-001
9.771513335898982e-005	7.189445e+001	8.172689e-001
9.771563261930022e-005	7.189392e+001	8.211722e-001
9.771609011012148e-005	7.189344e+001	8.247475e-001
9.771658468640376e-005	7.189292e+001	8.286139e-001
9.771698259349189e-005	7.189250e+001	8.317277e-001
9.771734003522457e-005	7.189212e+001	8.345287e-001
9.771777929680741e-005	7.189165e+001	8.379700e-001
9.771821443293354e-005	7.189118e+001	8.413761e-001
9.771866325589563e-005	7.189071e+001	8.448880e-001
9.771915929190867e-005	7.189018e+001	8.487692e-001
9.771958502568720e-005	7.188973e+001	8.521055e-001
9.771995018668630e-005	7.188933e+001	8.549697e-001
9.772039392243214e-005	7.188886e+001	8.584494e-001
9.772085442554955e-005	7.188837e+001	8.620590e-001
9.772130022394818e-005	7.188789e+001	8.655503e-001
9.772180173549337e-005	7.188736e+001	8.694797e-001
9.772220984629156e-005	7.188692e+001	8.726815e-001
9.772259084771728e-005	7.188651e+001	8.756725e-001
9.772304148126100e-005	7.188603e+001	8.792112e-001
9.772348149721609e-005	7.188556e+001	8.826635e-001
9.772391241467211e-005	7.188509e+001	8.860419e-001
9.772440598725444e-005	7.188456e+001	8.899140e-001
9.772479933139989e-005	7.188414e+001	8.930025e-001
9.772517452010117e-005	7.188373e+001	8.959515e-001
9.772563254893999e-005	7.188324e+001	8.995526e-001
9.772610316483043e-005	7.188273e+001	9.032485e-001
9.772656091307577e-005	7.188224e+001	9.068422e-001
9.772706317664180e-005	7.188169e+001	9.107865e-001
9.772745621804374e-005	7.188127e+001	9.138765e-001
9.772782609472185e-005	7.188087e+001	9.167879e-001
9.772827511743735e-005	7.188038e+001	9.203212e-001
9.772869594822575e-005	7.187992e+001	9.236302e-001
9.772914771094218e-005	7.187943e+001	9.271810e-001
9.772965275761853e-005	7.187889e+001	9.311509e-001
9.773006341970794e-005	7.187844e+001	9.343836e-001
9.773044068307518e-005	7.187803e+001	9.373559e-001
9.773089337360478e-005	7.187754e+001	9.409218e-001
9.773134588457184e-005	7.187705e+001	9.444844e-001
9.773180069237307e-005	7.187655e+001	9.480624e-001
9.773231004759123e-005	7.187600e+001	9.520715e-001
9.773269654621926e-005	7.187558e+001	9.551173e-001
9.773308848546138e-005	7.187515e+001	9.582081e-001
9.773354707015374e-005	7.187465e+001	9.618253e-001
9.773395867220241e-005	7.187420e+001	9.650688e-001
9.773439270008093e-005	7.187373e+001	9.684867e-001
9.773489245102815e-005	7.187318e+001	9.724249e-001
9.773528463037553e-005	7.187275e+001	9.755180e-001
9.773567302584344e-005	7.187233e+001	9.785845e-001
9.773613949140081e-005	7.187182e+001	9.822678e-001
9.773658461493195e-005	7.187133e+001	9.857789e-001
9.773704602736191e-005	7.187083e+001	9.894174e-001
9.773755646088288e-005	7.187027e+001	9.934438e-001
9.773794116681449e-005	7.186984e+001	9.964818e-001
9.773832544932677e-005	7.186942e+001	9.995198e-001
9.773878316345639e-005	7.186892e+001	1.003137e+000
9.773919146584915e-005	7.186847e+001	1.006362e+000
9.773965132364683e-005	7.186797e+001	1.009992e+000
9.774016510517044e-005	7.186741e+001	1.014049e+000
9.774055065473299e-005	7.186698e+001	1.017097e+000
9.774093985357346e-005	7.186655e+001	1.020177e+000
9.774139976689378e-005	7.186605e+001	1.023815e+000
9.774184432159326e-005	7.186556e+001	1.027330e+000
9.774231119061196e-005	7.186505e+001	1.031019e+000
9.774282897475413e-005	7.186448e+001	1.035113e+000
9.774320553859739e-005	7.186406e+001	1.038094e+000
9.774361741303299e-005	7.186361e+001	1.041356e+000
9.774408544375372e-005	7.186309e+001	1.045063e+000
9.774449867680176e-005	7.186264e+001	1.048333e+000
9.774496131004272e-005	7.186213e+001	1.051993e+000
9.774547275303485e-005	7.186156e+001	1.056041e+000
9.774585511963742e-005	7.186114e+001	1.059070e+000
9.774627960953638e-005	7.186067e+001	1.062437e+000
9.774674994638679e-005	7.186016e+001	1.066166e+000
9.774715800731147e-005	7.185970e+001	1.069398e+000
9.774765042980488e-005	7.185916e+001	1.073298e+000
9.774817213900567e-005	7.185858e+001	1.077432e+000
9.774855136771574e-005	7.185816e+001	1.080440e+000
9.774899948647572e-005	7.185767e+001	1.083998e+000
9.774947089124229e-005	7.185715e+001	1.087739e+000
9.774987790650471e-005	7.185670e+001	1.090966e+000
9.775046453679203e-005	7.185605e+001	1.095618e+000
9.775101309137334e-005	7.185544e+001	1.099971e+000
9.775140975107539e-005	7.185501e+001	1.103122e+000
9.775195404813312e-005	7.185440e+001	1.107447e+000
9.775257960287285e-005	7.185371e+001	1.112414e+000
9.775314383741801e-005	7.185308e+001	1.116892e+000
9.775371417625276e-005	7.185245e+001	1.121423e+000
9.775409582001970e-005	7.185203e+001	1.124458e+000
9.775467510549974e-005	7.185139e+001	1.129066e+000
9.775523632364462e-005	7.185077e+001	1.133527e+000
9.775575199809893e-005	7.185020e+001	1.137625e+000
9.775631381791594e-005	7.184957e+001	1.142091e+000
9.775669949325136e-005	7.184915e+001	1.145161e+000
9.775717560571049e-005	7.184862e+001	1.148953e+000
9.775766868990875e-005	7.184807e+001	1.152877e+000
9.775809601307844e-005	7.184760e+001	1.156277e+000
9.775869179433567e-005	7.184694e+001	1.161016e+000
9.775929690638272e-005	7.184626e+001	1.165836e+000
9.775975942350390e-005	7.184575e+001	1.169522e+000
9.776028403044122e-005	7.184517e+001	1.173703e+000
9.776071055518317e-005	7.184470e+001	1.177100e+000
9.776123710550214e-005	7.184411e+001	1.181293e+000
9.776178716891081e-005	7.184350e+001	1.185676e+000
9.776217833167770e-005	7.184307e+001	1.188797e+000
9.776275346644217e-005	7.184243e+001	1.193386e+000
9.776333128605898e-005	7.184179e+001	1.197994e+000
9.776384687857341e-005	7.184122e+001	1.202103e+000
9.776441905282800e-005	7.184058e+001	1.206667e+000
9.776481349093474e-005	7.184014e+001	1.209817e+000
9.776531713268782e-005	7.183958e+001	1.213840e+000
9.776583424481243e-005	7.183901e+001	1.217969e+000
9.776627575449086e-005	7.183852e+001	1.221492e+000
9.776687397894173e-005	7.183785e+001	1.226266e+000
9.776744874989631e-005	7.183721e+001	1.230859e+000
9.776793984708873e-005	7.183667e+001	1.234785e+000
9.776846760940717e-005	7.183609e+001	1.239005e+000
9.776889864213166e-005	7.183561e+001	1.242448e+000
9.776953340672671e-005	7.183490e+001	1.247519e+000
9.777011566666099e-005	7.183426e+001	1.252175e+000
9.777058132576970e-005	7.183374e+001	1.255902e+000
9.777112691135596e-005	7.183313e+001	1.260269e+000
9.777156388639545e-005	7.183265e+001	1.263763e+000
9.777210204395541e-005	7.183205e+001	1.268066e+000
9.777266367798983e-005	7.183143e+001	1.272561e+000
9.777308244512018e-005	7.183096e+001	1.275915e+000
9.777366563704266e-005	7.183031e+001	1.280588e+000
9.777430344037235e-005	7.182961e+001	1.285695e+000
9.777493279750776e-005	7.182891e+001	1.290733e+000
9.777551404175364e-005	7.182826e+001	1.295390e+000
9.777593957350562e-005	7.182779e+001	1.298802e+000
9.777652669703640e-005	7.182714e+001	1.303511e+000
9.777706738050901e-005	7.182654e+001	1.307845e+000
9.777762866904896e-005	7.182591e+001	1.312342e+000
9.777821152126467e-005	7.182527e+001	1.317017e+000
9.777863009865920e-005	7.182481e+001	1.320377e+000
9.777922705950606e-005	7.182414e+001	1.325169e+000
9.777982116330000e-005	7.182348e+001	1.329935e+000
9.778039937818244e-005	7.182284e+001	1.334574e+000
9.778099511651784e-005	7.182218e+001	1.339356e+000
9.778142284778816e-005	7.182171e+001	1.342793e+000
9.778202035617772e-005	7.182105e+001	1.347595e+000
9.778258346796582e-005	7.182042e+001	1.352117e+000
9.778316084171511e-005	7.181978e+001	1.356753e+000
9.778375665853655e-005	7.181912e+001	1.361542e+000
9.778419346486399e-005	7.181864e+001	1.365055e+000
9.778478766505911e-005	7.181798e+001	1.369835e+000
9.778533654701332e-005	7.181737e+001	1.374247e+000
9.778591546881097e-005	7.181673e+001	1.378901e+000
9.778651311174438e-005	7.181607e+001	1.383708e+000
9.778695722755795e-005	7.181558e+001	1.387284e+000
9.778755114698136e-005	7.181492e+001	1.392066e+000
9.778809118700100e-005	7.181432e+001	1.396412e+000
9.778867394091861e-005	7.181368e+001	1.401101e+000
9.778927496342359e-005	7.181302e+001	1.405941e+000
9.778972803736372e-005	7.181251e+001	1.409592e+000
9.779032104779550e-005	7.181186e+001	1.414372e+000
9.779084758991205e-005	7.181128e+001	1.418613e+000
9.779143450839092e-005	7.181063e+001	1.423340e+000
9.779203893180112e-005	7.180996e+001	1.428212e+000
9.779250239078021e-005	7.180945e+001	1.431951e+000
9.779309384455159e-005	7.180880e+001	1.436722e+000
9.779360529621212e-005	7.180823e+001	1.440846e+000
9.779419741714601e-005	7.180758e+001	1.445619e+000
9.779480583169652e-005	7.180691e+001	1.450529e+000
9.779528099916764e-005	7.180638e+001	1.454366e+000
9.779587080692366e-005	7.180573e+001	1.459129e+000
9.779636586497681e-005	7.180519e+001	1.463124e+000
9.779696506771827e-005	7.180453e+001	1.467959e+000
9.779757869471145e-005	7.180385e+001	1.472915e+000
9.779806774166846e-005	7.180332e+001	1.476868e+000
9.779865583197495e-005	7.180267e+001	1.481622e+000
9.779913194913974e-005	7.180214e+001	1.485468e+000
9.779974150059549e-005	7.180147e+001	1.490391e+000
9.780036261322080e-005	7.180079e+001	1.495413e+000
9.780086936928348e-005	7.180023e+001	1.499513e+000
9.780145585132067e-005	7.179959e+001	1.504258e+000
9.780192734962353e-005	7.179907e+001	1.508070e+000
9.780262281362633e-005	7.179831e+001	1.513694e+000
9.780326407035460e-005	7.179760e+001	1.518884e+000
9.780382368878974e-005	7.179699e+001	1.523416e+000
9.780442046378700e-005	7.179634e+001	1.528248e+000
9.780490230561559e-005	7.179581e+001	1.532147e+000
9.780556791926160e-005	7.179507e+001	1.537536e+000
9.780609965482040e-005	7.179449e+001	1.541844e+000
9.780667961876619e-005	7.179386e+001	1.546546e+000
9.780727381193590e-005	7.179321e+001	1.551361e+000
9.780779499002227e-005	7.179264e+001	1.555582e+000
9.780843593093567e-005	7.179194e+001	1.560776e+000
9.780888959859944e-005	7.179144e+001	1.564457e+000
9.780948889403975e-005	7.179079e+001	1.569319e+000
9.781009330728121e-005	7.179013e+001	1.574221e+000
9.781065337374989e-005	7.178951e+001	1.578762e+000
9.781128593094705e-005	7.178882e+001	1.583894e+000
9.781174163256347e-005	7.178833e+001	1.587594e+000
9.781241011368506e-005	7.178760e+001	1.593023e+000
9.781309195289385e-005	7.178685e+001	1.598558e+000
9.781378843588861e-005	7.178610e+001	1.604211e+000
9.781445968072089e-005	7.178536e+001	1.609664e+000
9.781501754909717e-005	7.178476e+001	1.614200e+000
9.781563590342867e-005	7.178408e+001	1.619225e+000
9.781613283100002e-005	7.178354e+001	1.623261e+000
9.781681352496389e-005	7.178280e+001	1.628793e+000
9.781734888838025e-005	7.178222e+001	1.633147e+000
9.781795736849897e-005	7.178156e+001	1.638098e+000
9.781857546319766e-005	7.178089e+001	1.643125e+000
9.781914787970465e-005	7.178027e+001	1.647779e+000
9.781979425023705e-005	7.177957e+001	1.653038e+000
9.782026553675533e-005	7.177906e+001	1.656875e+000
9.782094068076655e-005	7.177833e+001	1.662374e+000
9.782158838432748e-005	7.177762e+001	1.667645e+000
9.782228816798059e-005	7.177687e+001	1.673342e+000
9.782298257333543e-005	7.177611e+001	1.678999e+000
9.782358762902370e-005	7.177546e+001	1.683931e+000
9.782423054538621e-005	7.177477e+001	1.689170e+000
9.782476562037270e-005	7.177419e+001	1.693528e+000
9.782543942695918e-005	7.177346e+001	1.699020e+000
9.782591767861773e-005	7.177295e+001	1.702921e+000
9.782662666695582e-005	7.177218e+001	1.708705e+000
9.782732035522909e-005	7.177143e+001	1.714362e+000
9.782804876431713e-005	7.177065e+001	1.720302e+000
9.782875249517457e-005	7.176989e+001	1.726046e+000
9.782938473441513e-005	7.176921e+001	1.731209e+000
9.783004775462049e-005	7.176850e+001	1.736621e+000
9.783062649825250e-005	7.176788e+001	1.741344e+000
9.783130295579526e-005	7.176715e+001	1.746868e+000
9.783179601732871e-005	7.176662e+001	1.750897e+000
9.783247313356527e-005	7.176590e+001	1.756431e+000
9.783307543863003e-005	7.176525e+001	1.761351e+000
9.783380581840991e-005	7.176447e+001	1.767318e+000
9.783452131964261e-005	7.176370e+001	1.773169e+000
9.783518619989893e-005	7.176299e+001	1.778608e+000
9.783586656387610e-005	7.176226e+001	1.784171e+000
9.783649834092345e-005	7.176159e+001	1.789337e+000
9.783719195390235e-005	7.176085e+001	1.795012e+000
9.783773087102378e-005	7.176027e+001	1.799424e+000
9.783838944856698e-005	7.175957e+001	1.804816e+000
9.783890555996430e-005	7.175902e+001	1.809039e+000
9.783964066429046e-005	7.175824e+001	1.815055e+000
9.784029158790776e-005	7.175755e+001	1.820388e+000
9.784103039389290e-005	7.175676e+001	1.826442e+000
9.784171896435700e-005	7.175603e+001	1.832082e+000
9.784241360883566e-005	7.175529e+001	1.837772e+000
9.784313491949161e-005	7.175453e+001	1.843685e+000
9.784377152606181e-005	7.175385e+001	1.848906e+000
9.784444852706502e-005	7.175313e+001	1.854457e+000
9.784502974444112e-005	7.175252e+001	1.859221e+000
