time	I(Ls1)
2.959443584181183e-006	4.709934e-004
2.959475039143516e-006	1.945030e-004
2.959510184215482e-006	-1.597461e-004
2.959550514432512e-006	-5.057434e-004
2.959593446710688e-006	-7.173003e-004
2.959629790002345e-006	-7.180060e-004
2.959663607606227e-006	-5.552816e-004
2.959697785392262e-006	-2.699683e-004
2.959734929034157e-006	9.310802e-005
2.959782939738077e-006	5.063161e-004
2.959824338880654e-006	7.065122e-004
2.959865500146239e-006	6.891192e-004
2.959904679933475e-006	4.817182e-004
2.959935882969507e-006	2.095870e-004
2.959970523148470e-006	-1.351000e-004
2.960011775632104e-006	-4.885281e-004
2.960055115137266e-006	-7.059564e-004
2.960091505832410e-006	-7.119408e-004
2.960125357923896e-006	-5.549339e-004
2.960159599945658e-006	-2.750324e-004
2.960196185346816e-006	7.833683e-005
2.960243869901688e-006	4.877123e-004
2.960285882532042e-006	6.947048e-004
2.960327054291837e-006	6.836647e-004
2.960366861449841e-006	4.793785e-004
2.960398185606001e-006	2.110809e-004
2.960432967898932e-006	-1.307376e-004
2.960474040975079e-006	-4.789048e-004
2.960517720934034e-006	-6.962426e-004
2.960554228226232e-006	-7.028384e-004
2.960588084124352e-006	-5.479665e-004
2.960622337183291e-006	-2.715616e-004
2.960658676612587e-006	7.515144e-005
2.960706239420663e-006	4.790856e-004
2.960748358632427e-006	6.850724e-004
2.960789643951991e-006	6.700762e-004
2.960834136772443e-006	4.361231e-004
2.960866241704437e-006	1.599972e-004
2.960901974618461e-006	-1.846162e-004
2.960944157944304e-006	-5.232211e-004
2.960984462936720e-006	-6.998520e-004
2.961020038304892e-006	-6.872859e-004
2.961053741356743e-006	-5.230148e-004
2.961087757983932e-006	-2.450414e-004
2.961124947268353e-006	1.057469e-004
2.961172877297439e-006	4.992763e-004
2.961213658113446e-006	6.827278e-004
2.961255369959013e-006	6.574726e-004
2.961295120796834e-006	4.479338e-004
2.961326114357633e-006	1.841518e-004
2.961361835368418e-006	-1.569049e-004
2.961404262253340e-006	-4.990870e-004
2.961445664654162e-006	-6.868672e-004
2.961481505990137e-006	-6.815986e-004
2.961515252456913e-006	-5.239617e-004
2.961549349502846e-006	-2.516803e-004
2.961585867772808e-006	8.857182e-005
2.961633506993067e-006	4.793473e-004
2.961674997452790e-006	6.707638e-004
2.961716655407870e-006	6.484056e-004
2.961761350892597e-006	4.121693e-004
2.961794005596841e-006	1.352448e-004
2.961830122173584e-006	-2.020983e-004
2.961873844926650e-006	-5.356178e-004
2.961912359613099e-006	-6.885619e-004
2.961947465744425e-006	-6.653915e-004
2.961981095925747e-006	-4.983261e-004
2.962014998940258e-006	-2.240828e-004
2.962052398707352e-006	1.201421e-004
2.962100411299084e-006	4.999273e-004
2.962140485795323e-006	6.684857e-004
2.962182633034797e-006	6.347862e-004
2.962222628426778e-006	4.220309e-004
2.962254115044345e-006	1.572516e-004
2.962290283277033e-006	-1.774491e-004
2.962334352250113e-006	-5.152139e-004
2.962373614554892e-006	-6.767320e-004
2.962408901427708e-006	-6.603861e-004
2.962442569151699e-006	-4.998998e-004
2.962476544778481e-006	-2.312885e-004
2.962513257808233e-006	1.026960e-004
2.962560857481351e-006	4.794223e-004
2.962601677166873e-006	6.564139e-004
2.962643802596754e-006	6.265015e-004
2.962688705341905e-006	3.879833e-004
2.962721932044327e-006	1.102878e-004
2.962758456335080e-006	-2.193194e-004
2.962803944035275e-006	-5.437257e-004
2.962843342335002e-006	-6.760014e-004
2.962878455665648e-006	-6.318499e-004
2.962911805045329e-006	-4.527219e-004
2.962945327680084e-006	-1.782557e-004
2.962983967034170e-006	1.670022e-004
2.963032949823133e-006	5.277751e-004
2.963070772709015e-006	6.602926e-004
2.963113752937332e-006	5.993296e-004
2.963153243533889e-006	3.752362e-004
2.963185917247667e-006	9.878466e-005
2.963222580164944e-006	-2.248383e-004
2.963271346160309e-006	-5.537205e-004
2.963312233222708e-006	-6.679773e-004
2.963347491916025e-006	-6.013709e-004
2.963380463990098e-006	-4.083608e-004
2.963413521710505e-006	-1.317415e-004
2.963453857276121e-006	2.173744e-004
2.963506994525930e-006	5.655613e-004
2.963546755464395e-006	6.513076e-004
2.963593515504029e-006	5.170373e-004
2.963629323868332e-006	2.749945e-004
2.963664881401162e-006	-3.931295e-005
2.963702400864609e-006	-3.460104e-004
2.963752692518914e-006	-6.128906e-004
2.963791254607766e-006	-6.498834e-004
2.963825503451111e-006	-5.244622e-004
2.963860340516851e-006	-2.780565e-004
2.963893321945204e-006	9.114398e-006
2.963939434546137e-006	3.803178e-004
2.963985893800333e-006	6.114307e-004
2.964028282737745e-006	6.177865e-004
2.964074258566358e-006	4.082051e-004
2.964107956577537e-006	1.465721e-004
2.964145738062292e-006	-1.843684e-004
2.964188534593367e-006	-4.928969e-004
2.964228572780760e-006	-6.443590e-004
2.964263907807982e-006	-6.239568e-004
2.964297478178207e-006	-4.673547e-004
2.964331338019786e-006	-2.101974e-004
2.964367462498846e-006	1.029094e-004
2.964414699734887e-006	4.576242e-004
2.964455363730712e-006	6.235819e-004
2.964498113406256e-006	5.921918e-004
2.964543441686448e-006	3.601983e-004
2.964577236535312e-006	9.030409e-005
2.964614547296780e-006	-2.264900e-004
2.964661878126140e-006	-5.352003e-004
2.964701258085720e-006	-6.446468e-004
2.964736274953814e-006	-5.863800e-004
2.964769397145435e-006	-4.049281e-004
2.964802639100631e-006	-1.397188e-004
2.964841571020168e-006	1.883564e-004
2.964892405545559e-006	5.250438e-004
2.964931838497472e-006	6.260416e-004
2.964979523085304e-006	5.164505e-004
2.965018182665615e-006	2.760616e-004
2.965053517189117e-006	-2.127249e-005
2.965091426691694e-006	-3.182620e-004
2.965145878651562e-006	-5.915322e-004
2.965184966216561e-006	-6.200388e-004
2.965219118611666e-006	-4.904852e-004
2.965253786354300e-006	-2.478771e-004
2.965286814816861e-006	3.049587e-005
2.965332944530191e-006	3.856687e-004
2.965376856555683e-006	5.915976e-004
2.965419226420244e-006	5.946204e-004
2.965464994327070e-006	3.924956e-004
2.965500017700160e-006	1.300821e-004
2.965539025590828e-006	-1.961759e-004
2.965582910203785e-006	-4.933922e-004
2.965621680035965e-006	-6.245418e-004
2.965656685995034e-006	-5.955810e-004
2.965690175603690e-006	-4.387026e-004
2.965723920782650e-006	-1.883121e-004
2.965759896650551e-006	1.122561e-004
2.965806991175662e-006	4.495159e-004
2.965847110558088e-006	6.018918e-004
2.965890448150283e-006	5.646268e-004
2.965936068742223e-006	3.335168e-004
2.965971050323223e-006	6.212085e-005
2.966009299919855e-006	-2.449587e-004
2.966059272721359e-006	-5.387735e-004
2.966098662202620e-006	-6.199661e-004
2.966133487928907e-006	-5.383240e-004
2.966169374626383e-006	-3.270243e-004
2.966202113740320e-006	-6.650358e-005
2.966243660942631e-006	2.563574e-004
2.966300790191011e-006	5.518649e-004
2.966345399900818e-006	5.826248e-004
2.966389324994849e-006	4.064202e-004
2.966424683864761e-006	1.528156e-004
2.966464913672093e-006	-1.759098e-004
2.966507720701932e-006	-4.639959e-004
2.966548427823634e-006	-6.054397e-004
2.966583795591810e-006	-5.828085e-004
2.966617280334566e-006	-4.329629e-004
2.966651045091398e-006	-1.903804e-004
2.966686102199873e-006	9.577678e-005
2.966732661790041e-006	4.253360e-004
2.966773502954476e-006	5.832269e-004
2.966816994298032e-006	5.541800e-004
2.966862868816408e-006	3.324051e-004
2.966898890811908e-006	6.168722e-005
2.966938154865288e-006	-2.445176e-004
2.966988062544189e-006	-5.291968e-004
2.967026605431170e-006	-6.054720e-004
2.967061285790665e-006	-5.255793e-004
2.967097542021756e-006	-3.174535e-004
2.967130328840372e-006	-6.302411e-005
2.967171342903177e-006	2.487372e-004
2.967227691951001e-006	5.361357e-004
2.967272242479198e-006	5.649646e-004
2.967321269784851e-006	3.680545e-004
2.967358311005853e-006	1.061458e-004
2.967398865207343e-006	-2.126676e-004
2.967443504691943e-006	-4.899433e-004
2.967481033512923e-006	-5.977458e-004
2.967515765910219e-006	-5.581282e-004
2.967549148395580e-006	-4.007567e-004
2.967582741924581e-006	-1.589016e-004
2.967618505641438e-006	1.253874e-004
2.967665425224675e-006	4.399545e-004
2.967704744432937e-006	5.744179e-004
2.967748915175305e-006	5.286919e-004
2.967794903532091e-006	2.984478e-004
2.967831843637579e-006	2.302166e-005
2.967871579721794e-006	-2.688392e-004
2.967927372299383e-006	-5.420496e-004
2.967966361879177e-006	-5.790351e-004
2.968000633393406e-006	-4.664113e-004
2.968035508518546e-006	-2.457607e-004
2.968067473328685e-006	3.617463e-006
2.968111376250348e-006	3.216602e-004
2.968159574339531e-006	5.392938e-004
2.968203711661149e-006	5.466500e-004
2.968251143821779e-006	3.489722e-004
2.968288814933452e-006	8.483436e-005
2.968329882969143e-006	-2.260548e-004
2.968376903795828e-006	-4.984497e-004
2.968413338797545e-006	-5.858154e-004
2.968447827552279e-006	-5.322804e-004
2.968481066830363e-006	-3.686269e-004
2.968514457316052e-006	-1.284029e-004
2.968550875164606e-006	1.522037e-004
2.968599097702114e-006	4.541767e-004
2.968638083937145e-006	5.620688e-004
2.968686511759227e-006	4.800469e-004
2.968732031331063e-006	2.328616e-004
2.968769694458020e-006	-4.915913e-005
2.968809609859950e-006	-3.249016e-004
2.968862026998939e-006	-5.452762e-004
2.968900029467515e-006	-5.558644e-004
2.968933847931387e-006	-4.303477e-004
2.968968086788362e-006	-2.085424e-004
2.968999735470518e-006	3.425672e-005
2.969044790263314e-006	3.481194e-004
2.969088541489263e-006	5.325660e-004
2.969132249014276e-006	5.330191e-004
2.969178970489272e-006	3.410868e-004
2.969217411407255e-006	7.776207e-005
2.969259306487108e-006	-2.283604e-004
2.969308418747808e-006	-4.961995e-004
2.969345401070611e-006	-5.707497e-004
2.969379890724365e-006	-5.055487e-004
2.969412894843551e-006	-3.371018e-004
2.969445999441824e-006	-9.981824e-005
2.969483024119635e-006	1.753402e-004
2.969533511880309e-006	4.656952e-004
2.969573613891647e-006	5.518618e-004
2.969620689267797e-006	4.488335e-004
2.969662587409437e-006	2.122594e-004
2.969701541551649e-006	-7.534351e-005
2.969742560554513e-006	-3.471962e-004
2.969791215883628e-006	-5.378393e-004
2.969828258072172e-006	-5.421547e-004
2.969861960194428e-006	-4.184294e-004
2.969896064585181e-006	-2.024899e-004
2.969927729433008e-006	3.473882e-005
2.969972043329310e-006	3.363368e-004
2.970016002807295e-006	5.178776e-004
2.970060069470591e-006	5.190941e-004
2.970107044582542e-006	3.306527e-004
2.970146328395724e-006	6.807461e-005
2.970188974338924e-006	-2.318269e-004
2.970240753043512e-006	-4.945922e-004
2.970278391269815e-006	-5.538925e-004
2.970312834268398e-006	-4.750372e-004
2.970345508448817e-006	-3.011286e-004
2.970378234341776e-006	-6.726172e-005
2.970416135396684e-006	2.018348e-004
2.970470298257078e-006	4.757959e-004
2.970514069280559e-006	5.271381e-004
2.970563214787017e-006	3.726487e-004
2.970603306786833e-006	1.248147e-004
2.970647486073797e-006	-1.905186e-004
2.970692088700294e-006	-4.445904e-004
2.970731025951938e-006	-5.461944e-004
2.970765961376933e-006	-5.080068e-004
2.970799234983243e-006	-3.621482e-004
2.970832717035009e-006	-1.401597e-004
2.970866411393944e-006	1.065300e-004
2.970911932645860e-006	3.902310e-004
2.970951974775845e-006	5.168375e-004
2.971001884967059e-006	4.679303e-004
2.971047104703434e-006	2.557515e-004
2.971086418190796e-006	-1.521423e-005
2.971128791323142e-006	-2.870852e-004
2.971188054910019e-006	-5.114938e-004
2.971227282176636e-006	-5.086872e-004
2.971260876352688e-006	-3.775074e-004
2.971294764937986e-006	-1.619039e-004
2.971326319067087e-006	6.680062e-005
2.971371265962685e-006	3.537468e-004
2.971413190771361e-006	5.062821e-004
2.971458121406529e-006	4.898913e-004
2.971505188499373e-006	2.934805e-004
2.971545779233706e-006	2.653122e-005
2.971589224776659e-006	-2.532001e-004
2.971650451377489e-006	-4.991078e-004
2.971690124596192e-006	-5.080660e-004
2.971723983183133e-006	-3.849872e-004
2.971758207799980e-006	-1.743070e-004
2.971789421467265e-006	4.903750e-005
2.971833235858616e-006	3.301705e-004
2.971876420481594e-006	4.943138e-004
2.971921356819665e-006	4.886118e-004
2.971968678110865e-006	3.012602e-004
2.972009637681886e-006	3.817311e-005
2.972053630685137e-006	-2.442203e-004
2.972113135418959e-006	-4.903246e-004
2.972152416047839e-006	-5.082724e-004
2.972186428505620e-006	-3.943485e-004
2.972220886421524e-006	-1.902618e-004
2.972252407057669e-006	3.202178e-005
2.972294549207898e-006	3.036647e-004
2.972339329307882e-006	4.814433e-004
2.972384305894573e-006	4.869766e-004
2.972431951693772e-006	3.088975e-004
2.972473280483121e-006	4.998693e-005
2.972517831794112e-006	-2.349315e-004
2.972575678027774e-006	-4.808818e-004
2.972614562843715e-006	-5.075887e-004
2.972648708509393e-006	-4.030264e-004
2.972683388632533e-006	-2.059029e-004
2.972715202506551e-006	1.478837e-005
2.972755745692980e-006	2.754287e-004
2.972803950825574e-006	4.698849e-004
2.972849790957395e-006	4.791795e-004
2.972898307988933e-006	2.996731e-004
2.972940136391003e-006	4.046693e-005
2.972984968599912e-006	-2.392324e-004
2.973044815625251e-006	-4.789395e-004
2.973084073199656e-006	-4.946101e-004
2.973118046514919e-006	-3.820773e-004
2.973152445337251e-006	-1.824137e-004
2.973183918111508e-006	3.445394e-005
2.973225322639101e-006	2.949021e-004
2.973270171082419e-006	4.685664e-004
2.973315564202238e-006	4.739031e-004
2.973363439538745e-006	2.985568e-004
2.973405570971203e-006	4.083434e-005
2.973450843511694e-006	-2.368546e-004
2.973511665167782e-006	-4.738734e-004
2.973551080623924e-006	-4.858343e-004
2.973584992872584e-006	-3.716064e-004
2.973619294529802e-006	-1.728177e-004
2.973650640447417e-006	4.091141e-005
2.973692033199490e-006	2.969116e-004
2.973736445955081e-006	4.640780e-004
2.973782098334961e-006	4.661542e-004
2.973830011163831e-006	2.900433e-004
2.973872562086035e-006	3.191466e-005
2.973918149352635e-006	-2.402627e-004
2.973981491267465e-006	-4.706013e-004
2.974021336135538e-006	-4.705883e-004
2.974055007930274e-006	-3.483425e-004
2.974088963885076e-006	-1.475243e-004
2.974119886630777e-006	6.136756e-005
2.974162358356999e-006	3.157148e-004
2.974205108120798e-006	4.645345e-004
2.974251162045360e-006	4.541076e-004
2.974298940037860e-006	2.710342e-004
2.974342024607193e-006	9.355818e-006
2.974387830589681e-006	-2.509280e-004
2.974457420837741e-006	-4.655476e-004
2.974498264778384e-006	-4.376087e-004
2.974531198655797e-006	-2.976077e-004
2.974564223287004e-006	-9.203808e-005
2.974595914731178e-006	1.178862e-004
2.974641845492759e-006	3.692894e-004
2.974681333884482e-006	4.733007e-004
2.974729662305825e-006	4.181576e-004
2.974776978592348e-006	2.069726e-004
2.974825769147928e-006	-9.540243e-005
2.974870158010739e-006	-3.399502e-004
2.974916407265382e-006	-4.774143e-004
2.974952654576091e-006	-4.629069e-004
2.974986031391508e-006	-3.435206e-004
2.975019690172782e-006	-1.504415e-004
2.975051017895317e-006	5.632422e-005
2.975091853133069e-006	2.970599e-004
2.975135433539063e-006	4.447585e-004
2.975186756333167e-006	4.310409e-004
2.975233189518155e-006	2.535568e-004
2.975275999273679e-006	-3.192786e-006
2.975322252764950e-006	-2.644847e-004
2.975382191893047e-006	-4.592905e-004
2.975421142852692e-006	-4.490127e-004
2.975454525908344e-006	-3.267428e-004
2.975488128686022e-006	-1.325355e-004
2.975518929389373e-006	6.851419e-005
2.975560402849239e-006	3.068210e-004
2.975602938817693e-006	4.440325e-004
2.975653391505727e-006	4.242445e-004
2.975700161896673e-006	2.437246e-004
2.975743766226672e-006	-1.521823e-005
2.975790444257253e-006	-2.756935e-004
2.975846286914358e-006	-4.559503e-004
2.975884413831346e-006	-4.488950e-004
2.975917863324087e-006	-3.323460e-004
2.975951574601564e-006	-1.429641e-004
2.975982660044811e-006	5.750532e-005
2.976022665022874e-006	2.878268e-004
2.976066337722228e-006	4.332864e-004
2.976117327095325e-006	4.217438e-004
2.976164207927007e-006	2.478636e-004
2.976207983125534e-006	-7.319152e-006
2.976255065533385e-006	-2.660945e-004
2.976313154182293e-006	-4.493843e-004
2.976351699093913e-006	-4.395058e-004
2.976385082673018e-006	-3.213210e-004
2.976418691583811e-006	-1.327051e-004
2.976449588499262e-006	6.435228e-005
2.976489574167034e-006	2.903099e-004
2.976532768306055e-006	4.301632e-004
2.976583202188602e-006	4.162913e-004
2.976630379059519e-006	2.418349e-004
2.976674803584992e-006	-1.397869e-005
2.976722308666892e-006	-2.715615e-004
2.976778071517826e-006	-4.452506e-004
2.976816158612719e-006	-4.366347e-004
2.976849570628711e-006	-3.218603e-004
2.976883227721015e-006	-1.367493e-004
2.976914267673525e-006	5.873125e-005
2.976953703556469e-006	2.801768e-004
2.976997398176874e-006	4.225140e-004
2.977048119757672e-006	4.119639e-004
2.977095451652586e-006	2.408746e-004
2.977140210610411e-006	-1.296857e-005
2.977188108900779e-006	-2.690408e-004
2.977243916065442e-006	-4.399027e-004
2.977282001142417e-006	-4.305923e-004
2.977315395947351e-006	-3.166933e-004
2.977349027145438e-006	-1.336688e-004
2.977380041791801e-006	5.915381e-005
2.977419847730728e-006	2.793428e-004
2.977463341463432e-006	4.181310e-004
2.977514024190327e-006	4.059873e-004
2.977561556901601e-006	2.349691e-004
2.977606851466358e-006	-1.885772e-005
2.977655148453211e-006	-2.735388e-004
2.977708847057585e-006	-4.356960e-004
2.977746533426584e-006	-4.273992e-004
2.977779956252289e-006	-3.165735e-004
2.977813634310244e-006	-1.368059e-004
2.977844772659088e-006	5.424840e-005
2.977884393758458e-006	2.715849e-004
2.977928233837161e-006	4.113548e-004
2.977979217044834e-006	4.010770e-004
2.978026903486435e-006	2.324552e-004
2.978072567252823e-006	-1.985578e-005
2.978121250434441e-006	-2.729889e-004
2.978174366220516e-006	-4.307706e-004
2.978211940713078e-006	-4.222629e-004
2.978245360975729e-006	-3.128897e-004
2.978279035898389e-006	-1.354697e-004
2.978310191231693e-006	5.322689e-005
2.978350026025360e-006	2.688812e-004
2.978393818045934e-006	4.064139e-004
2.978444857074190e-006	3.955311e-004
2.978492732740512e-006	2.276405e-004
2.978538889172053e-006	-2.417389e-005
2.978587971303858e-006	-2.757391e-004
2.978639527590008e-006	-4.264021e-004
2.978676818380906e-006	-4.182496e-004
2.978710255102180e-006	-3.111682e-004
2.978743958355476e-006	-1.365320e-004
2.978775190972446e-006	5.016007e-005
2.978815021502162e-006	2.635219e-004
2.978858985800510e-006	4.005814e-004
2.978910220913884e-006	3.904150e-004
2.978958269222055e-006	2.241275e-004
2.979004850607939e-006	-2.659546e-005
2.979054324700730e-006	-2.765242e-004
2.979104908409393e-006	-4.217983e-004
2.979142025949988e-006	-4.135520e-004
2.979175468004018e-006	-3.081321e-004
2.979209180800461e-006	-1.359095e-004
2.979240450197689e-006	4.858078e-005
2.979280428032534e-006	2.600977e-004
2.979324411391589e-006	3.954836e-004
2.979375745867105e-006	3.851161e-004
2.979423980370953e-006	2.198180e-004
2.979471037305040e-006	-3.017770e-005
2.979520911463663e-006	-2.784084e-004
2.979570205531839e-006	-4.174197e-004
2.979607099774925e-006	-4.091608e-004
2.979640553561975e-006	-3.055155e-004
2.979674464981871e-006	-1.348014e-004
2.979705789786817e-006	4.755989e-005
2.979745940875434e-006	2.572623e-004
2.979789901324213e-006	3.906495e-004
2.979841301492406e-006	3.798215e-004
2.979889728782362e-006	2.153281e-004
2.979937280710903e-006	-3.403218e-005
2.979987560197423e-006	-2.804945e-004
2.980035513663708e-006	-4.131351e-004
2.980072182549734e-006	-4.047749e-004
2.980105649590071e-006	-3.027235e-004
2.980140069883727e-006	-1.318157e-004
2.980171453762729e-006	4.837552e-005
2.980211924493445e-006	2.565783e-004
2.980255686354551e-006	3.866339e-004
2.980307027594838e-006	3.743273e-004
2.980355665290055e-006	2.099514e-004
2.980403781498338e-006	-3.920277e-005
2.980454482823637e-006	-2.835389e-004
2.980501060127717e-006	-4.091303e-004
2.980537500522689e-006	-3.999969e-004
2.980570971044833e-006	-2.990720e-004
2.980605794721761e-006	-1.282469e-004
2.980637216335553e-006	4.971640e-005
2.980678075207178e-006	2.565977e-004
2.980721574172241e-006	3.829077e-004
2.980772818360821e-006	3.687944e-004
2.980821671147221e-006	2.043176e-004
2.980870382071838e-006	-4.475227e-005
2.980921517606447e-006	-2.861792e-004
2.980967469461615e-006	-4.052989e-004
2.981003795208713e-006	-3.935103e-004
2.981037223042131e-006	-2.921102e-004
2.981072044136272e-006	-1.222992e-004
2.981103406679043e-006	5.306071e-005
2.981144933175695e-006	2.593562e-004
2.981187920484069e-006	3.801683e-004
2.981238927800929e-006	3.628759e-004
2.981288010547043e-006	1.973957e-004
2.981337418649002e-006	-5.216695e-005
2.981389022334953e-006	-2.902295e-004
2.981434184764088e-006	-4.017550e-004
2.981470363369772e-006	-3.866405e-004
2.981503738264200e-006	-2.843648e-004
2.981538465563144e-006	-1.157634e-004
2.981569749983294e-006	5.691509e-005
2.981612042531664e-006	2.627848e-004
2.981654448373089e-006	3.776743e-004
2.981705194275795e-006	3.567985e-004
2.981754510250709e-006	1.894185e-004
2.981810040023764e-006	-8.660323e-005
2.981860195370219e-006	-3.057902e-004
2.981904441342123e-006	-3.999510e-004
2.981940303140246e-006	-3.736635e-004
2.981973448439252e-006	-2.654926e-004
2.982006783249207e-006	-1.013506e-004
2.982038809461619e-006	7.319218e-005
2.982082393903013e-006	2.774952e-004
2.982123317067176e-006	3.779855e-004
2.982174578352540e-006	3.445388e-004
2.982223733339262e-006	1.720050e-004
2.982279441614494e-006	-1.023482e-004
2.982330665364345e-006	-3.172263e-004
2.982372889062841e-006	-3.972358e-004
2.982408381482825e-006	-3.642075e-004
2.982441438960804e-006	-2.532079e-004
2.982474623341612e-006	-8.947672e-005
2.982507312074625e-006	8.581219e-005
2.982552092551695e-006	2.878571e-004
2.982592401963753e-006	3.764407e-004
2.982645155718677e-006	3.284437e-004
2.982694083733528e-006	1.501939e-004
2.982750104738637e-006	-1.224126e-004
2.982802609196233e-006	-3.308019e-004
2.982842502881593e-006	-3.942962e-004
2.982877554673141e-006	-3.523978e-004
2.982910501091738e-006	-2.371629e-004
2.982943532273477e-006	-7.319061e-005
2.982977099633523e-006	1.031639e-004
2.983023811293671e-006	3.007736e-004
2.983065966324222e-006	3.754014e-004
2.983119375691646e-006	3.020198e-004
2.983169405165482e-006	1.060109e-004
2.983224311355320e-006	-1.533901e-004
2.983282275553865e-006	-3.528816e-004
2.983321247974208e-006	-3.846964e-004
2.983355726069066e-006	-3.163885e-004
2.983387959284945e-006	-1.865812e-004
2.983420139918104e-006	-2.089629e-005
2.983456860871205e-006	1.587265e-004
2.983514253933296e-006	3.345234e-004
2.983570374856309e-006	3.348993e-004
2.983622970779152e-006	1.701511e-004
2.983679181500993e-006	-9.311066e-005
2.983731057932962e-006	-3.033633e-004
2.983773866920654e-006	-3.822040e-004
2.983809469960484e-006	-3.504033e-004
2.983842519761444e-006	-2.430959e-004
2.983876503553787e-006	-8.122929e-005
2.983909452157702e-006	8.813115e-005
2.983955523452918e-006	2.844911e-004
2.983996318238003e-006	3.636538e-004
2.984050808201976e-006	3.036354e-004
2.984100104283950e-006	1.230680e-004
2.984157106368643e-006	-1.409669e-004
2.984212970790238e-006	-3.375940e-004
2.984251821006685e-006	-3.782800e-004
2.984286480489000e-006	-3.205712e-004
2.984319028397596e-006	-1.989190e-004
2.984351554385792e-006	-3.798028e-005
2.984387549124232e-006	1.381155e-004
2.984440660172777e-006	3.193242e-004
2.984490183475770e-006	3.502720e-004
2.984544280304133e-006	2.156047e-004
2.984598394099826e-006	-2.187768e-005
2.984651736296154e-006	-2.456864e-004
2.984705411228491e-006	-3.643430e-004
2.984742935249708e-006	-3.433654e-004
2.984776011602346e-006	-2.416624e-004
2.984811248299369e-006	-7.894915e-005
2.984843607439910e-006	8.288543e-005
2.984890457960552e-006	2.774741e-004
2.984931527474661e-006	3.580331e-004
2.984980994656964e-006	3.090760e-004
2.985032729720246e-006	1.271917e-004
2.985088628497173e-006	-1.240650e-004
2.985146033374683e-006	-3.254608e-004
2.985185108730698e-006	-3.694274e-004
2.985219909945125e-006	-3.158512e-004
2.985252546005212e-006	-1.987559e-004
2.985285162393318e-006	-4.214473e-005
2.985321273586130e-006	1.308553e-004
2.985373760931113e-006	3.088135e-004
2.985423020521877e-006	3.430156e-004
2.985477555079085e-006	2.148056e-004
2.985531630304936e-006	-1.468760e-005
2.985586056384465e-006	-2.367020e-004
2.985641458443274e-006	-3.545870e-004
2.985679261234987e-006	-3.317290e-004
2.985712253775110e-006	-2.304088e-004
2.985747730004703e-006	-6.913947e-005
2.985780581929226e-006	9.019450e-005
2.985828899068578e-006	2.792371e-004
2.985871751052908e-006	3.465998e-004
2.985927790098491e-006	2.684870e-004
2.985978322049077e-006	8.112697e-005
2.986036066415440e-006	-1.637006e-004
2.986099830766444e-006	-3.384663e-004
2.986139680290299e-006	-3.416584e-004
2.986173566908203e-006	-2.559326e-004
2.986204747096408e-006	-1.248238e-004
2.986238584984412e-006	4.024682e-005
2.986279877240702e-006	2.200857e-004
2.986323810818181e-006	3.279425e-004
2.986377618462068e-006	3.096278e-004
2.986428299872742e-006	1.565696e-004
2.986487865871577e-006	-1.007085e-004
2.986542479684398e-006	-2.969811e-004
2.986583692719987e-006	-3.558939e-004
2.986618988242351e-006	-3.159880e-004
2.986651865198716e-006	-2.096688e-004
2.986686796349353e-006	-5.137384e-005
2.986721384958674e-006	1.099290e-004
2.986772395686000e-006	2.879414e-004
2.986819690302140e-006	3.351253e-004
2.986875368526107e-006	2.265901e-004
2.986928463320944e-006	1.734239e-005
2.986985067679514e-006	-2.027104e-004
2.987052100176689e-006	-3.345506e-004
2.987091781178879e-006	-3.027671e-004
2.987124306602206e-006	-1.968945e-004
2.987158350346159e-006	-4.247243e-005
2.987193433232841e-006	1.175921e-004
2.987246671196792e-006	2.911606e-004
2.987296486769249e-006	3.255061e-004
2.987352154599403e-006	2.013081e-004
2.987406609534105e-006	-1.769089e-005
2.987463122556232e-006	-2.351020e-004
2.987516216734808e-006	-3.390405e-004
2.987553656344380e-006	-3.149791e-004
2.987586639523719e-006	-2.182247e-004
2.987619808125482e-006	-7.489072e-005
2.987654669178545e-006	8.647674e-005
2.987702147952062e-006	2.638498e-004
2.987745483656662e-006	3.324437e-004
2.987796449279443e-006	2.703242e-004
2.987849850832587e-006	8.499728e-005
2.987907200372418e-006	-1.449597e-004
2.987973386760819e-006	-3.202441e-004
2.988013721042957e-006	-3.247517e-004
2.988047727848359e-006	-2.430325e-004
2.988078917275485e-006	-1.181136e-004
2.988113580080663e-006	4.250010e-005
2.988155565637187e-006	2.150983e-004
2.988199055740199e-006	3.160129e-004
2.988249615132376e-006	2.989079e-004
2.988302438694957e-006	1.470495e-004
2.988360796168542e-006	-9.038804e-005
2.988418901400322e-006	-2.870093e-004
2.988459207624175e-006	-3.389921e-004
2.988494406088978e-006	-2.978388e-004
2.988527273594353e-006	-1.944758e-004
2.988563557735193e-006	-3.686169e-005
2.988598711227506e-006	1.164377e-004
2.988653090670295e-006	2.829285e-004
2.988703988154222e-006	3.100213e-004
2.988760453845720e-006	1.810526e-004
2.988815640192965e-006	-3.446552e-005
2.988873785093969e-006	-2.468559e-004
2.988920395500475e-006	-3.304888e-004
2.988956889450264e-006	-3.061748e-004
2.988990010964476e-006	-2.139062e-004
2.989023065270730e-006	-7.728719e-005
2.989058598801492e-006	8.121778e-005
2.989105837184619e-006	2.524392e-004
2.989148993439664e-006	3.200320e-004
2.989199961271182e-006	2.622868e-004
2.989253882813760e-006	8.343456e-005
2.989312448486037e-006	-1.409210e-004
2.989380076664052e-006	-3.091564e-004
